publisher_id,reason,evidence,author,dated
76D10D51-6F9B-4DC2-9A0C-122469FC68A4,"Castle Clough Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 93.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 378,873.5 E 431,618.7 N with 93.6 km above it and no outflow; the link's upstream node at 378,816.0 E 433,067.5 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 64.6 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
BCEB1A21-5F59-435A-97F2-E3F41EE9C1CD,"River Avon arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 93.1 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 415,862.8 E 142,309.8 N with 93.1 km above it and no outflow; the link's upstream node at 415,130.2 E 141,930.2 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.3 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
3A2C2ADF-81D2-41C9-959B-6035D3F009EC,"River Erewash arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 91.9 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 448,480.3 E 334,859.5 N with 91.9 km above it and no outflow; the link's upstream node at 448,626.1 E 334,701.7 N is in the set the crawl reaches, so it drains. Terrain 50 says nothing: 1.0 m over 215 m is inside its own error bar. This reversal rests on topology alone. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
E726C9C2-DB99-4CD1-A61F-50DBA7E1D8D5,"Sud Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 85.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 384,912.5 E 216,690.9 N with 85.6 km above it and no outflow; the link's upstream node at 382,204.6 E 218,199.7 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 14.4 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
9542B4B0-C19B-4478-A44D-1CDE8F372A79,"Bagley Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 80.6 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 422,250.7 E 436,318.7 N with 80.6 km above it and no outflow; the link's upstream node at 423,004.3 E 436,434.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 13.5 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
94BAFF12-04D8-43E8-BD24-033AF2931375,"River Nene arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 73.4 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 466,829.2 E 258,896.5 N with 73.4 km above it and no outflow; the link's upstream node at 467,894.4 E 259,120.8 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 1.9 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
1FC546F4-DD5D-4F8D-B1EB-981C19FAF14E,"The Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 72.2 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 477,086.9 E 444,133.2 N with 72.2 km above it and no outflow; the link's upstream node at 473,831.6 E 445,320.0 N is in the set the crawl reaches, so it drains. Terrain 50 weakly corroborates: 3.2 m towards the end this drains to, inside the ~4 m error bar and therefore not evidence on its own. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
71A356D4-D33B-4A5F-ADFD-B4A8206A3AA1,"Farleton Beck arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 70.7 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 354,407.6 E 481,694.5 N with 70.7 km above it and no outflow; the link's upstream node at 352,356.2 E 482,068.2 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 22.8 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
B5A75E54-D276-418A-943D-D23801D3E657,"Calico Brook arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 68.8 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 352,775.8 E 409,334.3 N with 68.8 km above it and no outflow; the link's upstream node at 352,479.3 E 409,054.9 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 8.4 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
6EC2B054-5A2A-43E7-B053-F31BC3CD19B1,"an unnamed watercourse arrives at a node with no outflow, so the water stops. Its OTHER end is at a node the crawl has already reached, which means that end drains to the sea. A link drawn from a place the water can leave towards a place it cannot is drawn backwards; turned round, it carries 66.9 km of stranded catchment out.","Measured on OS Open Rivers issue 2026-04: the dead end is at 416,368.8 E 260,839.7 N with 66.9 km above it and no outflow; the link's upstream node at 414,497.9 E 261,415.7 N is in the set the crawl reaches, so it drains. Terrain 50 corroborates: the ground falls 6.2 m towards the end this reversal drains to, outside the ~4 m error bar. Asked of THIS inflow and not of the node, so that reversing one of several inflows cannot point the water deeper into the same stranded region (§5). JUDGED BY RULE, not by a person looking at the place: see rewt/candidates.py propose_reversals.","rewt candidates (rule), reviewed by Claude",2026-08-31
